worker_id,order,setting_id,sample_id,audio_path,speaker_id,text_id,worker_seed
35,4,5,42,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-4096-0.6/LJ049-0060.wav,,,926045481
35,5,18,24,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-2048-0.7/LJ049-0039.wav,,,926045481
35,6,11,16,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-256-0.6/LJ049-0029.wav,,,926045481
35,7,19,3,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0012.wav,,,926045481
35,8,4,43,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-2048-0.6/LJ049-0061.wav,,,926045481
35,9,2,19,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-512-0.6/LJ049-0033.wav,,,926045481
35,10,7,23,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-512-0.6/LJ049-0038.wav,,,926045481
35,11,1,32,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0048.wav,,,926045481
35,12,13,12,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-1024-0.7/LJ049-0023.wav,,,926045481
35,13,8,39,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-1024-0.7/LJ049-0057.wav,,,926045481
35,14,14,12,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-2048-0.7/LJ049-0023.wav,,,926045481
35,15,14,13,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-2048-0.7/LJ049-0026.wav,,,926045481
35,16,12,49,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-512-0.7/LJ049-0069.wav,,,926045481
35,17,10,36,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-4096-0.7/LJ049-0053.wav,,,926045481
35,18,17,9,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-1024-0.6/LJ049-0020.wav,,,926045481
35,19,6,1,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0009.wav,,,926045481
35,20,15,44,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0062.wav,,,926045481
35,21,12,0,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-512-0.7/LJ049-0008.wav,,,926045481
35,22,17,10,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-1024-0.6/LJ049-0021.wav,,,926045481
35,23,10,35,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-4096-0.7/LJ049-0052.wav,,,926045481
35,24,15,43,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0061.wav,,,926045481
35,25,20,43,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-8192-0.6/LJ049-0061.wav,,,926045481
35,26,4,44,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-2048-0.6/LJ049-0062.wav,,,926045481
35,27,2,20,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-512-0.6/LJ049-0034.wav,,,926045481
35,28,11,17,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-256-0.6/LJ049-0030.wav,,,926045481
35,29,3,34,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-1024-0.6/LJ049-0050.wav,,,926045481
35,30,13,11,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-1024-0.7/LJ049-0022.wav,,,926045481
35,31,5,43,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-4096-0.6/LJ049-0061.wav,,,926045481
35,32,8,38,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-1024-0.7/LJ049-0056.wav,,,926045481
35,33,3,35,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-1024-0.6/LJ049-0052.wav,,,926045481
35,34,1,31,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0047.wav,,,926045481
35,35,19,4,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0013.wav,,,926045481
35,36,9,44,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-2048-0.7/LJ049-0062.wav,,,926045481
35,37,16,32,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-8192-0.7/LJ049-0048.wav,,,926045481
35,38,16,33,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-8192-0.7/LJ049-0049.wav,,,926045481
35,39,7,22,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-512-0.6/LJ049-0037.wav,,,926045481
35,40,0,18,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-128-0.6/LJ049-0032.wav,,,926045481
35,41,0,17,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-128-0.6/LJ049-0030.wav,,,926045481
36,0,7,4,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-512-0.6/LJ049-0013.wav,,,926045482
36,1,8,29,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-1024-0.7/LJ049-0045.wav,,,926045482
36,2,18,41,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-2048-0.7/LJ049-0059.wav,,,926045482
36,3,10,13,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-4096-0.7/LJ049-0026.wav,,,926045482
36,4,8,28,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-1024-0.7/LJ049-0044.wav,,,926045482
36,5,12,31,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-512-0.7/LJ049-0047.wav,,,926045482
36,6,6,1,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0009.wav,,,926045482
36,7,1,12,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0023.wav,,,926045482
36,8,11,49,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-256-0.6/LJ049-0069.wav,,,926045482
36,9,14,22,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-2048-0.7/LJ049-0037.wav,,,926045482
36,10,20,34,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-8192-0.6/LJ049-0050.wav,,,926045482
36,11,7,5,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-512-0.6/LJ049-0014.wav,,,926045482
36,12,15,49,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0069.wav,,,926045482
36,13,11,0,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-256-0.6/LJ049-0008.wav,,,926045482
36,14,16,13,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-8192-0.7/LJ049-0026.wav,,,926045482
36,15,3,47,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-1024-0.6/LJ049-0066.wav,,,926045482
36,16,6,0,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0008.wav,,,926045482
36,17,1,13,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0026.wav,,,926045482
36,18,20,33,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-8192-0.6/LJ049-0049.wav,,,926045482
36,19,12,30,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-512-0.7/LJ049-0046.wav,,,926045482
36,20,3,46,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-1024-0.6/LJ049-0065.wav,,,926045482
36,21,9,7,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-2048-0.7/LJ049-0017.wav,,,926045482
36,22,17,5,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-1024-0.6/LJ049-0014.wav,,,926045482
36,23,2,10,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-512-0.6/LJ049-0021.wav,,,926045482
36,24,17,4,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-1024-0.6/LJ049-0013.wav,,,926045482
36,25,0,21,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-128-0.6/LJ049-0035.wav,,,926045482
36,26,13,33,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-1024-0.7/LJ049-0049.wav,,,926045482
36,27,15,48,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0067.wav,,,926045482
36,28,14,21,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-2048-0.7/LJ049-0035.wav,,,926045482
36,29,16,12,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-8192-0.7/LJ049-0023.wav,,,926045482
36,30,0,22,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-128-0.6/LJ049-0037.wav,,,926045482
36,31,18,40,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-2048-0.7/LJ049-0058.wav,,,926045482
36,32,2,11,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-512-0.6/LJ049-0022.wav,,,926045482
36,33,19,34,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0050.wav,,,926045482
36,34,4,46,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-2048-0.6/LJ049-0065.wav,,,926045482
36,35,9,6,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-2048-0.7/LJ049-0015.wav,,,926045482
36,36,5,44,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-4096-0.6/LJ049-0062.wav,,,926045482
36,37,13,32,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-1024-0.7/LJ049-0048.wav,,,926045482
36,38,5,43,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-4096-0.6/LJ049-0061.wav,,,926045482
36,39,10,12,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-4096-0.7/LJ049-0023.wav,,,926045482
36,40,4,45,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-2048-0.6/LJ049-0063.wav,,,926045482
36,41,19,33,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0049.wav,,,926045482
37,0,6,9,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0020.wav,,,926045483
37,1,15,19,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0033.wav,,,926045483
37,2,4,28,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-2048-0.6/LJ049-0044.wav,,,926045483
37,3,2,25,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-512-0.6/LJ049-0041.wav,,,926045483
37,4,18,5,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-2048-0.7/LJ049-0014.wav,,,926045483
37,5,17,15,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-1024-0.6/LJ049-0028.wav,,,926045483
37,6,12,0,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-512-0.7/LJ049-0008.wav,,,926045483
37,7,10,14,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-4096-0.7/LJ049-0027.wav,,,926045483
37,8,17,16,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-1024-0.6/LJ049-0029.wav,,,926045483
37,9,18,4,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-2048-0.7/LJ049-0013.wav,,,926045483
37,10,5,28,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-4096-0.6/LJ049-0044.wav,,,926045483
37,11,14,44,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-2048-0.7/LJ049-0062.wav,,,926045483
37,12,4,29,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-2048-0.6/LJ049-0045.wav,,,926045483
37,13,9,24,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-2048-0.7/LJ049-0039.wav,,,926045483
37,14,11,34,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-256-0.6/LJ049-0050.wav,,,926045483
37,15,19,42,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0060.wav,,,926045483
37,16,13,36,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-1024-0.7/LJ049-0053.wav,,,926045483
37,17,7,41,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-512-0.6/LJ049-0059.wav,,,926045483
37,18,6,10,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0021.wav,,,926045483
37,19,9,25,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-2048-0.7/LJ049-0041.wav,,,926045483
37,20,3,48,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-1024-0.6/LJ049-0067.wav,,,926045483
37,21,3,49,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-1024-0.6/LJ049-0069.wav,,,926045483
37,22,0,48,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-128-0.6/LJ049-0069.wav,,,926045483
37,23,11,35,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-256-0.6/LJ049-0052.wav,,,926045483
37,24,16,43,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-8192-0.7/LJ049-0061.wav,,,926045483
37,25,19,43,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0061.wav,,,926045483
37,26,7,42,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-512-0.6/LJ049-0060.wav,,,926045483
37,27,20,10,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-8192-0.6/LJ049-0021.wav,,,926045483
37,28,5,27,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-4096-0.6/LJ049-0043.wav,,,926045483
37,29,20,11,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-8192-0.6/LJ049-0022.wav,,,926045483
37,30,2,24,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-512-0.6/LJ049-0039.wav,,,926045483
37,31,1,15,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0028.wav,,,926045483
37,32,8,43,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-1024-0.7/LJ049-0061.wav,,,926045483
37,33,10,15,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-4096-0.7/LJ049-0028.wav,,,926045483
37,34,1,14,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0027.wav,,,926045483
37,35,12,49,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-512-0.7/LJ049-0069.wav,,,926045483
37,36,15,18,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0032.wav,,,926045483
37,37,8,44,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-1024-0.7/LJ049-0062.wav,,,926045483
37,38,13,37,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-1024-0.7/LJ049-0054.wav,,,926045483
37,39,0,49,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-128-0.6/LJ049-0070.wav,,,926045483
37,40,16,44,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-8192-0.7/LJ049-0062.wav,,,926045483
37,41,14,43,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-2048-0.7/LJ049-0061.wav,,,926045483
38,0,9,3,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-2048-0.7/LJ049-0012.wav,,,926045484
38,1,3,46,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-1024-0.6/LJ049-0065.wav,,,926045484
38,2,0,44,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-128-0.6/LJ049-0062.wav,,,926045484
38,3,2,43,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-512-0.6/LJ049-0061.wav,,,926045484
38,4,20,38,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-8192-0.6/LJ049-0056.wav,,,926045484
38,5,15,6,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0015.wav,,,926045484
38,6,13,46,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-1024-0.7/LJ049-0065.wav,,,926045484
38,7,11,43,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-256-0.6/LJ049-0061.wav,,,926045484
38,8,1,27,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0043.wav,,,926045484
38,9,13,47,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-1024-0.7/LJ049-0066.wav,,,926045484
38,10,19,35,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0052.wav,,,926045484
38,11,8,25,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-1024-0.7/LJ049-0041.wav,,,926045484
38,12,10,49,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-4096-0.7/LJ049-0069.wav,,,926045484
38,13,5,1,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-4096-0.6/LJ049-0009.wav,,,926045484
38,14,20,39,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-8192-0.6/LJ049-0057.wav,,,926045484
38,15,18,6,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-2048-0.7/LJ049-0015.wav,,,926045484
38,16,12,45,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-512-0.7/LJ049-0063.wav,,,926045484
38,17,0,43,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-128-0.6/LJ049-0061.wav,,,926045484
38,18,14,24,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-2048-0.7/LJ049-0039.wav,,,926045484
38,19,4,42,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-2048-0.6/LJ049-0060.wav,,,926045484
38,20,17,1,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-1024-0.6/LJ049-0009.wav,,,926045484
38,21,6,30,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0046.wav,,,926045484
38,22,15,5,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-4096-0.5/LJ049-0014.wav,,,926045484
38,23,12,46,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-512-0.7/LJ049-0065.wav,,,926045484
38,24,1,26,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0042.wav,,,926045484
38,25,5,2,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-4096-0.6/LJ049-0011.wav,,,926045484
38,26,3,47,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-1024-0.6/LJ049-0066.wav,,,926045484
38,27,19,36,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-4096-0.5/LJ049-0053.wav,,,926045484
38,28,8,24,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-1024-0.7/LJ049-0039.wav,,,926045484
38,29,11,44,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-256-0.6/LJ049-0062.wav,,,926045484
38,30,7,40,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-512-0.6/LJ049-0058.wav,,,926045484
38,31,14,25,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-2048-0.7/LJ049-0041.wav,,,926045484
38,32,6,31,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-256-0.6/LJ049-0047.wav,,,926045484
38,33,10,0,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-4096-0.7/LJ049-0008.wav,,,926045484
38,34,17,0,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-1024-0.6/LJ049-0008.wav,,,926045484
38,35,4,41,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-2048-0.6/LJ049-0059.wav,,,926045484
38,36,9,4,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-2048-0.7/LJ049-0013.wav,,,926045484
38,37,18,7,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-2048-0.7/LJ049-0017.wav,,,926045484
38,38,16,29,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-8192-0.7/LJ049-0045.wav,,,926045484
38,39,2,44,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-512-0.6/LJ049-0062.wav,,,926045484
38,40,7,39,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-512-0.6/LJ049-0057.wav,,,926045484
38,41,16,30,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-8192-0.7/LJ049-0046.wav,,,926045484
39,0,12,30,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-512-0.7/LJ049-0046.wav,,,926045485
39,1,16,28,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-8192-0.7/LJ049-0044.wav,,,926045485
39,2,7,12,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-512-0.6/LJ049-0023.wav,,,926045485
39,3,10,9,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-4096-0.7/LJ049-0020.wav,,,926045485
39,4,13,22,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-1024-0.7/LJ049-0037.wav,,,926045485
39,5,17,14,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-1024-0.6/LJ049-0027.wav,,,926045485
39,6,9,49,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-2048-0.7/LJ049-0069.wav,,,926045485
39,7,18,39,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-2048-0.7/LJ049-0057.wav,,,926045485
39,8,9,48,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-2048-0.7/LJ049-0067.wav,,,926045485
39,9,3,19,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-1024-0.6/LJ049-0033.wav,,,926045485
39,10,2,43,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-512-0.6/LJ049-0061.wav,,,926045485
39,11,16,27,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/80-8192-0.7/LJ049-0043.wav,,,926045485
39,12,20,43,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/120-8192-0.6/LJ049-0061.wav,,,926045485
39,13,8,3,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-1024-0.7/LJ049-0012.wav,,,926045485
39,14,1,49,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-256-0.6/LJ049-0069.wav,,,926045485
39,15,7,11,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/40-512-0.6/LJ049-0022.wav,,,926045485
39,16,0,0,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-128-0.6/LJ049-0008.wav,,,926045485
39,17,5,19,/work/gk77/k77035/espnet/egs2/ljspeech/tts1/myscripts/audio_cut_10s/20-4096-0.6/LJ049-0033.wav,,,926045485
